Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Latitude,Longitude,Population,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Label,Churn Score,CLTV,Churn Category,Churn Reason,Churn,Churn Probability,Predicted Churn,Risk Level,Intervention Priority,Retention Recommendation,Monthly Revenue at Risk
0947-MUGVO,Male,71,No,Yes,Yes,No,0,United States,California,Jolon,93928,35.930782,-121.189757,254,Q3,Yes,1,20,No Offer,Yes,5.37,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.65,1463.5,0.0,0,107.4,1570.9,1,Churned,Yes,95,5849,Competitor,Competitor had better devices,1,0.8653151953284927,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer,63.73046413594349
0781-LKXBR,Male,65,No,Yes,No,No,0,United States,California,San Francisco,94102,37.7795,-122.419233,28998,Q3,No,0,9,No Offer,Yes,48.71,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,918.6,0.0,0,438.39,1356.99,1,Churned,Yes,70,4038,Competitor,Competitor had better devices,1,0.8968161897896607,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,90.1300270738609
1907-UBQFC,Male,69,No,Yes,No,No,0,United States,California,San Francisco,94108,37.791998,-122.408653,13723,Q3,No,0,10,No Offer,Yes,5.46,No,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,72.85,688.65,0.0,30,54.6,773.25,1,Churned,Yes,91,3189,Competitor,Competitor had better devices,1,0.6999847217450249,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer,50.99388697912506
6513-EECDB,Male,75,No,Yes,Yes,No,0,United States,California,San Francisco,94114,37.758085,-122.434801,30587,Q3,No,0,1,No Offer,Yes,36.92,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.55,73.55,0.0,0,36.92,110.47,2,Churned,Yes,94,4369,Price,Price too high,1,0.8991704411749514,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,66.13398594841767
7074-IEVOJ,Female,75,No,Yes,No,No,0,United States,California,San Francisco,94130,37.820894,-122.369725,1458,Q3,No,0,3,No Offer,Yes,41.9,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,205.05,0.0,0,125.7,330.75,1,Churned,Yes,91,3501,Dissatisfaction,Product dissatisfaction,1,0.8006673331546503,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,63.57298625247924
4750-ZRXIU,Female,68,No,Yes,No,No,0,United States,California,Palo Alto,94304,37.386978,-122.177746,1723,Q3,No,0,4,No Offer,Yes,6.68,Yes,Yes,Cable,17,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,360.1,0.0,0,26.72,386.8200000000001,1,Churned,Yes,83,2467,Competitor,Competitor had better devices,1,0.9202892724825852,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer + Plan/Pricing Review,77.85647245202671
7028-DVOIQ,Male,71,No,Yes,No,No,0,United States,California,Birds Landing,94512,38.140719,-121.838298,138,Q3,No,0,35,No Offer,Yes,20.83,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,99.05,3395.8,0.0,120,729.05,4244.85,1,Churned,Yes,82,2074,Other,Don't know,1,0.740642091061152,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,73.3605991196071
4208-UFFGW,Male,80,No,Yes,No,No,0,United States,California,Byron,94514,37.83323,-121.601461,10153,Q3,No,0,2,Offer E,Yes,26.62,No,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.95,85.15,0.0,0,53.24,138.39,2,Churned,Yes,84,5900,Other,Don't know,1,0.5633076651573523,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,25.320679548822987
9889-TMAHG,Male,66,No,Yes,No,No,0,United States,California,Fremont,94539,37.516791,-121.899117,46917,Q3,No,0,8,No Offer,Yes,11.57,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,100.3,832.35,0.0,0,92.56,924.91,1,Churned,Yes,74,5084,Competitor,Competitor had better devices,1,0.6274025099903154,1,High Risk,Immediate,Contract Upgrade + Plan/Pricing Review,62.928471752028635
8919-FYFQZ,Male,73,No,Yes,Yes,No,0,United States,California,Livermore,94550,37.571748,-121.659562,75929,Q3,Yes,2,44,No Offer,No,0.0,No,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.35,1359.7,0.0,0,0.0,1359.7,1,Churned,Yes,96,4829,Competitor,Competitor had better devices,1,0.6208839789602899,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer,18.8438287614448
6646-QVXLR,Male,77,No,Yes,Yes,No,0,United States,California,Napa,94558,38.489789,-122.27011,63947,Q3,Yes,1,62,No Offer,Yes,7.11,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.75,6383.35,0.0,0,440.82,6824.17,1,Churned,Yes,91,5052,Competitor,Competitor had better devices,1,0.6185916332555729,1,High Risk,Immediate,Tech Support Offer + Online Security Offer + Plan/Pricing Review,64.17888195026569
9369-XFEHK,Female,76,No,Yes,Yes,No,0,United States,California,Pleasanton,94566,37.633361,-121.862395,36669,Q3,Yes,1,33,No Offer,Yes,33.19,Yes,Yes,Cable,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,2656.5,0.0,0,1095.27,3751.77,2,Churned,Yes,72,3601,Competitor,Competitor offered more data,1,0.9504239082315223,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,76.6041670034607
1374-DMZUI,Female,65,No,Yes,No,No,0,United States,California,San Ramon,94583,37.766556,-121.976784,44078,Q3,No,0,4,Offer E,Yes,49.5,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.3,424.45,0.0,0,198.0,622.45,2,Churned,Yes,91,5419,Competitor,Competitor made better offer,1,0.9184160412611531,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer + Plan/Pricing Review,86.60663269092673
1989-PRJHP,Male,75,No,Yes,Yes,No,0,United States,California,Pleasanton,94588,37.685052,-121.912061,28568,Q3,Yes,1,27,No Offer,Yes,10.6,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,1893.95,0.0,0,286.2,2180.15,1,Churned,Yes,65,2377,Competitor,Competitor had better devices,1,0.9042945693446863,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer,68.27423998552382
4822-RVYBB,Male,75,No,Yes,No,No,0,United States,California,Berkeley,94704,37.871416,-122.246597,21205,Q3,No,0,8,Offer E,Yes,40.45,Yes,Yes,Fiber Optic,29,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,819.4,0.0,0,323.6,1143.0,1,Churned,Yes,90,5906,Attitude,Attitude of support person,1,0.8828645679766166,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,88.81617553844762
4184-TJFAN,Female,68,No,Yes,Yes,No,0,United States,California,Berkeley,94707,37.897753,-122.279391,11889,Q3,Yes,1,3,Offer E,Yes,25.77,No,Yes,Fiber Optic,2,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.3,273.75,0.0,0,77.31,351.06,1,Churned,Yes,68,4486,Attitude,Attitude of support person,1,0.9520403868642937,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Plan/Pricing Review,84.06516616011713
4145-UQXUQ,Female,71,No,Yes,No,No,0,United States,California,Berkeley,94710,37.872902,-122.303708,8157,Q3,No,0,8,Offer E,Yes,42.93,No,Yes,Fiber Optic,9,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,92.1,729.95,0.0,0,343.44,1073.39,1,Churned,Yes,81,5662,Competitor,Competitor had better devices,1,0.8327407119487711,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,76.69541957048182
1236-WFCDV,Male,74,No,Yes,No,No,0,United States,California,Greenbrae,94904,37.946617,-122.563571,12010,Q3,No,0,14,No Offer,Yes,11.31,No,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,90.45,1266.1,0.0,0,158.34,1424.4399999999998,3,Churned,Yes,96,4777,Competitor,Competitor offered more data,1,0.6300006681884706,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,56.983560437647164
1271-SJBGZ,Male,77,No,Yes,No,No,0,United States,California,Forest Knolls,94933,38.010092,-122.689442,1025,Q3,No,0,12,No Offer,No,0.0,No,Yes,DSL,10,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.65,526.95,0.0,0,0.0,526.95,1,Churned,Yes,74,2437,Competitor,Competitor had better devices,1,0.606672943589574,1,High Risk,Immediate,Contract Upgrade + Online Security Offer,26.481273987684904
4441-NIHPT,Female,73,No,Yes,No,No,0,United States,California,Freedom,95019,36.936228,-121.785559,4753,Q3,No,0,13,No Offer,Yes,40.37,No,Yes,Fiber Optic,21,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.3,940.35,0.0,0,524.81,1465.16,1,Churned,Yes,90,2995,Competitor,Competitor had better devices,1,0.7704396310890392,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer,57.24366458991561
8999-BOHSE,Female,68,No,Yes,No,No,0,United States,California,Gilroy,95020,37.03889,-121.528955,49968,Q3,No,0,11,No Offer,Yes,3.96,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,89.7,1047.7,0.0,0,43.56,1091.26,2,Churned,Yes,89,2202,Attitude,Attitude of support person,1,0.7336412811782019,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,65.80762292168471
7029-RPUAV,Male,74,No,Yes,Yes,No,0,United States,California,Los Gatos,95030,37.222842,-121.988727,13290,Q3,Yes,1,17,No Offer,Yes,28.18,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,100.45,1622.45,0.0,0,479.06,2101.51,3,Churned,Yes,87,5508,Competitor,Competitor offered more data,1,0.9655064957071465,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,96.98512749378287
8111-SLLHI,Male,65,No,Yes,Yes,No,0,United States,California,San Jose,95128,37.316146,-121.936285,32804,Q3,Yes,1,39,No Offer,Yes,33.25,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.65,4284.8,0.0,0,1296.75,5581.55,3,Churned,Yes,96,4687,Attitude,Attitude of support person,1,0.9264143057547793,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,97.87567140299244
5293-WXJAK,Female,73,No,Yes,Yes,No,0,United States,California,San Jose,95135,37.28682,-121.723877,15798,Q3,Yes,5,11,No Offer,Yes,17.25,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.05,1133.65,0.0,0,189.75,1323.4,3,Churned,Yes,82,4553,Competitor,Competitor offered more data,1,0.5792106398311772,1,Medium Risk,Monitor / Targeted Campaign,Contract Upgrade + Online Security Offer + Plan/Pricing Review,60.26686707443398
4086-YQSNZ,Female,74,No,Yes,Yes,No,0,United States,California,Glencoe,95232,38.358464,-120.579304,21,Q3,Yes,1,3,Offer E,Yes,3.29,No,Yes,Fiber Optic,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.4,224.05,0.0,0,9.87,233.92,2,Churned,Yes,89,3834,Attitude,Attitude of service provider,1,0.9619859259594564,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer + Plan/Pricing Review,77.3436684471403
8399-YNDCH,Male,80,No,Yes,No,No,0,United States,California,Columbia,95310,38.085839,-120.37855,2144,Q3,No,0,21,No Offer,Yes,34.62,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.05,1236.15,0.0,0,727.02,1963.17,1,Churned,Yes,70,4716,Competitor,Competitor had better devices,1,0.6523526353888939,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer,39.17377575510307
5565-FILXA,Female,76,No,Yes,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,16,No Offer,Yes,38.75,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.15,1529.2,0.0,0,620.0,2149.2,2,Churned,Yes,96,5913,Other,Don't know,1,0.8291383277586717,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,79.72165021399628
4187-CINZD,Female,73,No,Yes,No,No,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173,Q3,No,0,46,No Offer,Yes,6.13,No,Yes,Fiber Optic,30,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2,0.0,0,281.98,4706.18,2,Churned,Yes,90,3180,Competitor,Competitor had better devices,1,0.13521952864447456,0,Low Risk,Maintain,Maintain Relationship,12.879660103386202
6818-WOBHJ,Female,70,No,Yes,Yes,No,0,United States,California,Fulton,95439,38.493888,-122.777141,476,Q3,Yes,1,68,Offer A,Yes,24.13,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.6,6127.6,0.0,0,1640.84,7768.44,1,Churned,Yes,69,5651,Competitor,Competitor had better devices,1,0.8706158145580567,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,78.00717698440188
9134-CEQMF,Male,75,No,Yes,Yes,No,0,United States,California,Nice,95464,39.12334,-122.838198,2223,Q3,Yes,1,7,Offer E,Yes,13.63,No,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,676.7,0.0,0,95.41,772.11,2,Churned,Yes,89,3077,Dissatisfaction,Network reliability,1,0.948133262966772,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,84.8579270355261
8519-IMDHU,Male,74,No,Yes,Yes,No,0,United States,California,Alderpoint,95511,40.166028,-123.584144,261,Q3,Yes,1,15,No Offer,Yes,45.25,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,1345.55,0.0,0,678.75,2024.3,1,Churned,Yes,83,4981,Competitor,Competitor had better devices,1,0.9693495873487367,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,82.97632467705185
3372-KWFBM,Male,76,No,Yes,No,No,0,United States,California,Bayside,95524,40.825486,-124.049485,1689,Q3,No,0,16,No Offer,Yes,19.18,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,1281.0,0.0,0,306.88,1587.88,3,Churned,Yes,81,2508,Dissatisfaction,Network reliability,1,0.8452902485530669,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,73.20213552469559
7206-GZCDC,Female,75,No,Yes,No,No,0,United States,California,Loleta,95551,40.665952,-124.240051,1447,Q3,No,0,1,Offer E,Yes,29.68,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,29.68,98.93,2,Churned,Yes,75,4371,Attitude,Attitude of support person,1,0.9383383118966926,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,64.97992809884596
1768-ZAIFU,Female,74,No,Yes,No,No,0,United States,California,Rio Dell,95562,40.485849,-124.163234,3284,Q3,No,0,1,No Offer,No,0.0,No,Yes,Cable,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,25.2,0.0,0,0.0,25.2,1,Churned,Yes,67,5688,Competitor,Competitor made better offer,1,0.8116924263245751,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,20.454649143379292
3793-MMFUH,Female,73,No,Yes,No,No,0,United States,California,Davis,95618,38.544002,-121.685559,648,Q3,No,0,13,No Offer,Yes,19.03,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1290.0,0.0,0,247.39,1537.39,1,Churned,Yes,90,2230,Competitor,Competitor made better offer,1,0.8852451781159137,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,84.1425541799176
6567-HOOPW,Female,69,No,Yes,No,No,0,United States,California,Folsom,95630,38.672638,-121.147403,51855,Q3,No,0,1,No Offer,Yes,20.06,No,Yes,Fiber Optic,24,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,0.0,0,20.06,99.26,3,Churned,Yes,76,4363,Competitor,Competitor made better offer,1,0.8482670379089291,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,67.18274940238719
8621-MNIHH,Female,75,No,Yes,Yes,No,0,United States,California,Madison,95653,38.674276,-121.961866,844,Q3,Yes,1,34,No Offer,Yes,2.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,3217.55,0.0,0,97.92,3315.4700000000003,1,Churned,Yes,88,3369,Competitor,Competitor had better devices,1,0.8589803969570473,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,80.95890241320171
5419-CONWX,Female,65,No,Yes,No,No,0,United States,California,Pleasant Grove,95668,38.833554,-121.498102,901,Q3,No,0,4,No Offer,Yes,12.68,No,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.8,442.85,0.0,0,50.72,493.5700000000001,1,Churned,Yes,89,2268,Competitor,Competitor had better devices,1,0.7989629906004938,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer + Plan/Pricing Review,79.73650646192928
7024-OHCCK,Female,77,No,Yes,No,No,0,United States,California,Sheridan,95681,38.984756,-121.345074,1219,Q3,No,0,2,No Offer,Yes,19.27,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,170.85,0.0,0,38.54,209.39,3,Churned,Yes,72,4193,Other,Poor expertise of online support,1,0.8539298748589221,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer + Plan/Pricing Review,80.14131875550984
5357-TZHPP,Male,67,No,Yes,No,No,0,United States,California,Wheatland,95692,39.043387,-121.409837,3600,Q3,No,0,9,No Offer,Yes,30.8,Yes,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.4,732.5,0.0,0,277.2,1009.7,2,Churned,Yes,83,5745,Attitude,Attitude of support person,1,0.6934553154990363,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,58.52762862811866
0506-LVNGN,Female,78,No,Yes,No,No,0,United States,California,Rancho Cordova,95742,38.591134,-121.161585,299,Q3,No,0,5,No Offer,Yes,42.33,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.55,349.65,0.0,0,211.65,561.3,1,Churned,Yes,90,4028,Competitor,Competitor had better devices,1,0.7452479918420853,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,56.303485783669544
9809-IMGCQ,Male,65,No,Yes,No,No,0,United States,California,Canyon Dam,95923,40.171312,-121.120605,86,Q3,No,0,22,Offer D,Yes,40.18,Yes,Yes,Fiber Optic,8,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,96.7,2082.95,0.0,100,883.96,3066.91,1,Churned,Yes,93,4458,Competitor,Competitor made better offer,1,0.7942467738183417,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,76.80366302823364
3254-YRILK,Male,74,No,Yes,No,No,0,United States,California,Dobbins,95935,39.381174,-121.21191,614,Q3,No,0,19,Offer D,Yes,39.97,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.2,1775.8,0.0,0,759.43,2535.23,1,Churned,Yes,69,5683,Competitor,Competitor had better devices,1,0.6678769766851027,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,58.90674934362606
0529-ONKER,Male,70,No,Yes,No,No,0,United States,California,Forest Ranch,95942,40.077028,-121.494168,1351,Q3,No,0,15,Offer D,Yes,46.38,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0.0,0,695.7,1842.35,3,Churned,Yes,96,2099,Attitude,Attitude of support person,1,0.6188427404081043,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer,46.81545331187309
5240-IJOQT,Male,69,No,Yes,No,No,0,United States,California,Grass Valley,95949,39.099204,-121.137962,17922,Q3,No,0,1,No Offer,Yes,11.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,11.34,86.04,1,Churned,Yes,88,3348,Competitor,Competitor had better devices,1,0.8373846101973599,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,62.55263038174279
0661-XEYAN,Female,76,No,Yes,No,No,0,United States,California,Nevada City,95959,39.333737,-120.858667,17269,Q3,No,0,1,No Offer,No,0.0,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,20,0.0,45.8,1,Churned,Yes,90,3884,Competitor,Competitor had better devices,1,0.8575218226105988,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,22.12406302335345
2660-EMUBI,Male,71,No,Yes,No,No,0,United States,California,Escondido,92027,33.141265,-116.967221,48690,Q3,No,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,0,413.7,1312.05,1,Churned,Yes,75,5353,Competitor,Competitor made better offer,1,0.7488926840936311,1,High Risk,Immediate,Contract Upgrade + Tech Support Offer + Online Security Offer + Plan/Pricing Review,71.40691742832772
7675-OZCZG,Female,76,No,Yes,No,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,No,0,3,No Offer,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.0,127.1,0.0,10,90.42,227.52,3,Churned,Yes,77,4145,Competitor,Competitor made better offer,1,0.6080129529466303,1,High Risk,Immediate,Contract Upgrade + Early-Tenure Intervention + Tech Support Offer + Online Security Offer,27.36058288259836
